total_holding_cost,total_stockout_cost,total_cost,service_level,average_inventory,stockout_frequency,stockout_quantity,reorder_count,dataset,model,series_id,origin
1089.5246067914782,1164.4108286572045,2253.9354354486827,0.4642857142857143,38.91159309969565,15.0,232.88216573144092,24.0,store_item_demand,LSTM,store_3_item_19,5
1026.136474611495,826.358568867882,1852.495043479377,0.4642857142857143,36.64773123612482,15.0,165.27171377357638,23.0,store_item_demand,LSTM,store_3_item_19,6
1152.3553868402296,770.6223554678262,1922.977742308056,0.6428571428571428,41.1555495300082,10.0,154.12447109356526,24.0,store_item_demand,LSTM,store_3_item_19,7
1494.1573357860648,381.3335873865779,1875.4909231726426,0.75,53.36276199235946,7.0,76.26671747731558,24.0,store_item_demand,LSTM,store_3_item_19,8
1335.425190837905,1364.841950808623,2700.267141646528,0.4285714285714286,47.69375681563946,16.0,272.9683901617246,24.0,store_item_demand,LSTM,store_3_item_2,1
1209.2322209007616,1280.2031177258423,2489.435338626604,0.4285714285714286,43.186865032170054,16.0,256.0406235451685,23.0,store_item_demand,LSTM,store_3_item_2,2
1272.13818041011,1482.0067903051272,2754.144970715237,0.6785714285714286,45.433506443218214,9.0,296.4013580610254,23.0,store_item_demand,LSTM,store_3_item_2,3
1699.0498393526375,943.8553766835741,2642.9052160362116,0.6785714285714286,60.68035140545134,9.0,188.77107533671483,25.0,store_item_demand,LSTM,store_3_item_2,4
1688.0464501857994,1724.2719845160684,3412.318434701868,0.4285714285714286,60.2873732209214,16.0,344.8543969032137,26.0,store_item_demand,LSTM,store_3_item_2,5
1251.1089508222726,2458.6452418519316,3709.754192674204,0.3928571428571429,44.68246252936688,17.0,491.72904837038624,22.0,store_item_demand,LSTM,store_3_item_2,6
1460.6887514961663,1767.3089938038806,3227.997745300047,0.3928571428571429,52.16745541057737,17.0,353.4617987607761,22.0,store_item_demand,LSTM,store_3_item_2,7
1440.291376939494,1842.4500237219233,3282.741400661417,0.5,51.438977747839076,14.0,368.4900047443847,23.0,store_item_demand,LSTM,store_3_item_2,8
959.90615418026,1470.7949817206015,2430.7011359008616,0.5357142857142857,34.282362649295,13.0,294.1589963441203,22.0,store_item_demand,LSTM,store_3_item_20,1
1216.5554181821062,731.2365270440832,1947.7919452261895,0.5714285714285714,43.44840779221808,12.0,146.24730540881666,24.0,store_item_demand,LSTM,store_3_item_20,2
1183.8587623244919,640.3245666120188,1824.1833289365106,0.6785714285714286,42.28067008301757,9.0,128.06491332240375,24.0,store_item_demand,LSTM,store_3_item_20,3
1291.815383828267,607.3065880859343,1899.1219719142014,0.6785714285714286,46.13626370815239,9.0,121.46131761718686,23.0,store_item_demand,LSTM,store_3_item_20,4
1235.9289308539232,1092.8273486369396,2328.7562794908627,0.4642857142857143,44.140318959068686,15.0,218.5654697273879,24.0,store_item_demand,LSTM,store_3_item_20,5
1120.8508918275581,1283.8661852960397,2404.717077123598,0.3928571428571429,40.03038899384136,17.0,256.77323705920793,23.0,store_item_demand,LSTM,store_3_item_20,6
1174.2427282565973,1621.878708000036,2796.1214362566334,0.3571428571428571,41.93724029487847,18.0,324.37574160000725,23.0,store_item_demand,LSTM,store_3_item_20,7
1093.9070639742843,1908.2622135571416,3002.169277531426,0.3571428571428571,39.068109427653006,18.0,381.6524427114283,22.0,store_item_demand,LSTM,store_3_item_20,8
748.278262774988,995.5429990628124,1743.8212618378004,0.4642857142857143,26.724223670535284,15.0,199.1085998125625,21.0,store_item_demand,LSTM,store_3_item_21,1
849.0292154860374,1097.9192172382807,1946.948432724318,0.4642857142857143,30.322471981644192,15.0,219.58384344765614,23.0,store_item_demand,LSTM,store_3_item_21,2
916.0514942056656,1192.3991467222645,2108.45064092793,0.4285714285714286,32.716124793059485,16.0,238.47982934445287,23.0,store_item_demand,LSTM,store_3_item_21,3
1094.1851044162368,1278.4027406497357,2372.5878450659725,0.5,39.07803944343703,14.0,255.68054812994717,25.0,store_item_demand,LSTM,store_3_item_21,4
871.3460238002119,1257.4732636039037,2128.8192874041156,0.5357142857142857,31.11950085000757,13.0,251.49465272078078,22.0,store_item_demand,LSTM,store_3_item_21,5
1005.1310376243293,1134.900422284393,2140.0314599087224,0.5357142857142857,35.897537058011764,13.0,226.98008445687861,23.0,store_item_demand,LSTM,store_3_item_21,6
1231.580652365098,634.1108402007893,1865.6914925658875,0.6785714285714286,43.985023298753504,9.0,126.82216804015786,22.0,store_item_demand,LSTM,store_3_item_21,7
1509.0706779067273,286.02170686377235,1795.0923847704996,0.75,53.895381353811686,7.0,57.20434137275447,23.0,store_item_demand,LSTM,store_3_item_21,8
1519.370763492459,2355.1221052943715,3874.4928687868305,0.3928571428571429,54.26324155330211,17.0,471.02442105887417,23.0,store_item_demand,LSTM,store_3_item_22,1
1629.9211410274547,1806.2712359692687,3436.1923769967234,0.5,58.211469322409094,14.0,361.25424719385376,23.0,store_item_demand,LSTM,store_3_item_22,2
1953.5316713615784,1673.8985686686124,3627.430240030191,0.3928571428571429,69.76898826291351,17.0,334.7797137337225,23.0,store_item_demand,LSTM,store_3_item_22,3
1849.3744302898947,2227.2816084142996,4076.6560387041945,0.3928571428571429,66.04908679606767,17.0,445.4563216828599,22.0,store_item_demand,LSTM,store_3_item_22,4
2049.030948156379,2817.3171893920926,4866.348137548472,0.4285714285714286,73.17967671987068,16.0,563.4634378784185,24.0,store_item_demand,LSTM,store_3_item_22,5
1735.682209519538,3096.6686041902376,4832.350813709776,0.4285714285714286,61.9886503399835,16.0,619.3337208380476,23.0,store_item_demand,LSTM,store_3_item_22,6
2197.0483229399388,1832.2869667774603,4029.335289717399,0.6428571428571428,78.46601153356924,10.0,366.45739335549206,23.0,store_item_demand,LSTM,store_3_item_22,7
2423.628397758624,1750.4356998284406,4174.064097587065,0.5357142857142857,86.55815706280801,13.0,350.08713996568815,24.0,store_item_demand,LSTM,store_3_item_22,8
633.6995543576119,737.5882764057362,1371.2878307633482,0.5,22.63212694134328,14.0,147.51765528114726,23.0,store_item_demand,LSTM,store_3_item_23,1
791.8761071620169,441.55421796426947,1233.4303251262863,0.5714285714285714,28.281289541500602,12.0,88.3108435928539,24.0,store_item_demand,LSTM,store_3_item_23,2
849.0011023411361,602.7284478395982,1451.7295501807343,0.5357142857142857,30.32146794075486,13.0,120.54568956791962,23.0,store_item_demand,LSTM,store_3_item_23,3
716.8247103063235,726.8125948334742,1443.6373051397977,0.5,25.600882510940124,14.0,145.36251896669484,23.0,store_item_demand,LSTM,store_3_item_23,4
752.5113570226177,733.9176909976715,1486.4290480202892,0.3928571428571429,26.875405607950633,17.0,146.7835381995343,23.0,store_item_demand,LSTM,store_3_item_23,5
733.3142839294635,786.4395181460307,1519.7538020754941,0.5357142857142857,26.189795854623696,13.0,157.2879036292061,22.0,store_item_demand,LSTM,store_3_item_23,6
1015.9684121464269,292.8117672064087,1308.7801793528356,0.6785714285714286,36.284586148086674,9.0,58.56235344128174,25.0,store_item_demand,LSTM,store_3_item_23,7
1084.638081465929,324.44164840162927,1409.0797298675582,0.75,38.737074338068894,7.0,64.88832968032585,23.0,store_item_demand,LSTM,store_3_item_23,8
1207.8546478140556,2042.166583425185,3250.0212312392405,0.5357142857142857,43.13766599335913,13.0,408.43331668503697,22.0,store_item_demand,LSTM,store_3_item_24,1
1793.2667866520733,884.337650816995,2677.604437469068,0.6785714285714286,64.04524238043119,9.0,176.867530163399,22.0,store_item_demand,LSTM,store_3_item_24,2
1890.7485406277679,1156.7149054054885,3047.4634460332563,0.6785714285714286,67.52673359384885,9.0,231.34298108109772,24.0,store_item_demand,LSTM,store_3_item_24,3
1797.4310993568147,1227.7384126514535,3025.169512008268,0.5357142857142857,64.19396783417196,13.0,245.54768253029067,24.0,store_item_demand,LSTM,store_3_item_24,4
1650.6530185131942,2498.7650463294126,4149.418064842606,0.3928571428571429,58.95189351832836,17.0,499.7530092658826,23.0,store_item_demand,LSTM,store_3_item_24,5
1431.9813778893263,2627.811325824083,4059.792703713409,0.4285714285714286,51.14219206747594,16.0,525.5622651648166,22.0,store_item_demand,LSTM,store_3_item_24,6
1766.0339137787382,1704.6513219967997,3470.685235775538,0.4642857142857143,63.07263977781208,15.0,340.93026439936,23.0,store_item_demand,LSTM,store_3_item_24,7
2001.9744586057177,1704.7302769245628,3706.7047355302802,0.4642857142857143,71.49908780734707,15.0,340.9460553849125,23.0,store_item_demand,LSTM,store_3_item_24,8
1572.0893080778105,2333.906361063542,3905.9956691413527,0.4642857142857143,56.146046717064664,15.0,466.7812722127085,21.0,store_item_demand,LSTM,store_3_item_25,1
1945.2113963465722,1095.0175174677706,3040.228913814343,0.5,69.47183558380615,14.0,219.00350349355415,22.0,store_item_demand,LSTM,store_3_item_25,2
1958.4557882460508,1417.324791539013,3375.7805797850638,0.5,69.9448495802161,14.0,283.4649583078026,22.0,store_item_demand,LSTM,store_3_item_25,3
2072.0189406537716,1911.7114042788958,3983.7303449326673,0.3928571428571429,74.00067645192041,17.0,382.3422808557791,24.0,store_item_demand,LSTM,store_3_item_25,4
1985.2851887359238,2524.9181297521645,4510.203318488088,0.3928571428571429,70.90304245485443,17.0,504.98362595043307,24.0,store_item_demand,LSTM,store_3_item_25,5
1940.2744189959349,2114.561848004404,4054.836267000339,0.5,69.29551496414054,14.0,422.91236960088077,22.0,store_item_demand,LSTM,store_3_item_25,6
2354.942882424384,1420.628044307893,3775.5709267322773,0.6428571428571428,84.105102943728,10.0,284.1256088615786,23.0,store_item_demand,LSTM,store_3_item_25,7
2571.9528177590287,1478.1505779855008,4050.1033957445297,0.6785714285714286,91.85545777710817,9.0,295.63011559710014,23.0,store_item_demand,LSTM,store_3_item_25,8
976.5733351419661,1328.4583710768975,2305.0317062188637,0.4285714285714286,34.877619112213075,16.0,265.69167421537946,23.0,store_item_demand,LSTM,store_3_item_26,1
987.0066177373111,1036.9989066500673,2024.0055243873785,0.3928571428571429,35.25023634776111,17.0,207.39978133001347,23.0,store_item_demand,LSTM,store_3_item_26,2
1096.3639626840486,1010.3647905538335,2106.7287532378823,0.4285714285714286,39.155855810144594,16.0,202.07295811076665,22.0,store_item_demand,LSTM,store_3_item_26,3
1348.400413628833,736.9133870137066,2085.3138006425397,0.5357142857142857,48.15715762960117,13.0,147.3826774027413,25.0,store_item_demand,LSTM,store_3_item_26,4
1334.6645951969172,1089.0439187184593,2423.7085139153764,0.4642857142857143,47.666592685604186,15.0,217.80878374369183,24.0,store_item_demand,LSTM,store_3_item_26,5
1203.734125419445,1320.970340798593,2524.704466218038,0.4642857142857143,42.990504479265894,15.0,264.1940681597186,23.0,store_item_demand,LSTM,store_3_item_26,6
1160.6228587524356,1654.3966820346955,2815.019540787131,0.3571428571428571,41.45081638401556,18.0,330.87933640693905,24.0,store_item_demand,LSTM,store_3_item_26,7
1257.5819262509501,1645.3774118324725,2902.9593380834226,0.3928571428571429,44.913640223248215,17.0,329.0754823664945,23.0,store_item_demand,LSTM,store_3_item_26,8
431.2189352632317,577.1851660521571,1008.4041013153887,0.4642857142857143,15.400676259401132,15.0,115.43703321043142,22.0,store_item_demand,LSTM,store_3_item_27,1
486.1308893650903,375.1180514410999,861.2489408061901,0.5357142857142857,17.361817477324653,13.0,75.02361028821997,24.0,store_item_demand,LSTM,store_3_item_27,2
654.2725525653965,202.72095447007814,856.9935070354746,0.8928571428571429,23.36687687733559,3.0,40.54419089401563,24.0,store_item_demand,LSTM,store_3_item_27,3
586.4403503668676,354.48380598462165,940.9241563514893,0.6428571428571428,20.944298227388128,10.0,70.89676119692433,24.0,store_item_demand,LSTM,store_3_item_27,4
580.9678945434989,523.4440606921091,1104.411955235608,0.5714285714285714,20.748853376553534,12.0,104.68881213842181,23.0,store_item_demand,LSTM,store_3_item_27,5
498.8343577871791,737.1217037299439,1235.956061517123,0.6071428571428572,17.81551277811354,11.0,147.42434074598876,21.0,store_item_demand,LSTM,store_3_item_27,6
649.0322747513105,446.3605822070673,1095.3928569583777,0.6785714285714286,23.17972409826109,9.0,89.27211644141346,25.0,store_item_demand,LSTM,store_3_item_27,7
737.5775668176949,373.5932688449598,1111.1708356626548,0.6071428571428572,26.342055957774818,11.0,74.71865376899197,22.0,store_item_demand,LSTM,store_3_item_27,8
1924.8425975491755,2189.557598200051,4114.400195749226,0.4285714285714286,68.74437848389913,16.0,437.9115196400103,24.0,store_item_demand,LSTM,store_3_item_28,1
1829.1264268686,2236.0877117223285,4065.2141385909285,0.4642857142857143,65.32594381673572,15.0,447.21754234446576,22.0,store_item_demand,LSTM,store_3_item_28,2
2281.889408498853,1352.413216305768,3634.302624804621,0.6785714285714286,81.49605030353045,9.0,270.4826432611536,24.0,store_item_demand,LSTM,store_3_item_28,3
2241.311551775966,2061.042801816434,4302.3543535924,0.5357142857142857,80.04684113485594,13.0,412.2085603632868,24.0,store_item_demand,LSTM,store_3_item_28,4
2349.2740476277713,2941.8733275987934,5291.147375226565,0.4285714285714286,83.9026445581347,16.0,588.3746655197587,24.0,store_item_demand,LSTM,store_3_item_28,5
2167.669495564338,2774.1329406405193,4941.802436204857,0.5,77.41676769872636,14.0,554.8265881281038,23.0,store_item_demand,LSTM,store_3_item_28,6
2405.013904877922,2063.336204010832,4468.350108888753,0.4642857142857143,85.89335374564007,15.0,412.66724080216636,24.0,store_item_demand,LSTM,store_3_item_28,7
2516.188235560129,2084.687740547227,4600.875976107356,0.5357142857142857,89.8638655557189,13.0,416.9375481094454,23.0,store_item_demand,LSTM,store_3_item_28,8
1493.6105719960046,1334.566135731758,2828.1767077277627,0.5357142857142857,53.34323471414302,13.0,266.9132271463516,24.0,store_item_demand,LSTM,store_3_item_29,1
1547.6175211376571,1629.7878772664499,3177.405398404107,0.5357142857142857,55.2720543263449,13.0,325.9575754532899,24.0,store_item_demand,LSTM,store_3_item_29,2
1663.4975188069584,1018.2150963870907,2681.7126151940492,0.5,59.41062567167709,14.0,203.64301927741815,22.0,store_item_demand,LSTM,store_3_item_29,3
1618.951382441068,1745.3232605409335,3364.2746429820018,0.4642857142857143,57.81969223003814,15.0,349.0646521081867,24.0,store_item_demand,LSTM,store_3_item_29,4
1753.467547668424,1810.6342301679883,3564.101777836412,0.4285714285714286,62.623840988158,16.0,362.12684603359764,22.0,store_item_demand,LSTM,store_3_item_29,5
1697.0242370030717,1903.1772819168202,3600.201518919892,0.3214285714285714,60.60800846439542,19.0,380.63545638336404,23.0,store_item_demand,LSTM,store_3_item_29,6
1758.7826810148958,1818.2654960373827,3577.0481770522783,0.4642857142857143,62.813667179103426,15.0,363.65309920747654,22.0,store_item_demand,LSTM,store_3_item_29,7
2131.9061391041027,1432.5598605322716,3564.4659996363744,0.4642857142857143,76.13950496800366,15.0,286.5119721064543,24.0,store_item_demand,LSTM,store_3_item_29,8
725.7856245889377,756.9385556273751,1482.7241802163128,0.6428571428571428,25.920915163890633,10.0,151.387711125475,22.0,store_item_demand,LSTM,store_3_item_3,1
947.0569275382272,432.56459849530444,1379.6215260335316,0.6071428571428572,33.82346169779383,11.0,86.51291969906089,23.0,store_item_demand,LSTM,store_3_item_3,2
873.0518918589714,616.8448072935229,1489.8966991524944,0.5714285714285714,31.180424709248978,12.0,123.36896145870458,23.0,store_item_demand,LSTM,store_3_item_3,3
801.939266733285,822.8009074653438,1624.7401741986287,0.3571428571428571,28.64068809761732,18.0,164.5601814930688,23.0,store_item_demand,LSTM,store_3_item_3,4
876.4323711804301,954.8960975624765,1831.3284687429066,0.3571428571428571,31.30115611358679,18.0,190.97921951249526,24.0,store_item_demand,LSTM,store_3_item_3,5
997.955936962593,975.3334822279832,1973.2894191905762,0.5714285714285714,35.64128346294975,12.0,195.06669644559662,23.0,store_item_demand,LSTM,store_3_item_3,6
881.4660876300329,946.294940272465,1827.761027902498,0.4642857142857143,31.480931701072603,15.0,189.258988054493,23.0,store_item_demand,LSTM,store_3_item_3,7
1023.2268448121166,840.0033661062469,1863.2302109183634,0.3928571428571429,36.54381588614702,17.0,168.00067322124937,24.0,store_item_demand,LSTM,store_3_item_3,8
730.3453211993533,1330.6629358050172,2061.0082570043705,0.3571428571428571,26.083761471405474,18.0,266.13258716100347,22.0,store_item_demand,LSTM,store_3_item_30,1
945.4327870954644,843.7422683731154,1789.1750554685798,0.5,33.76545668198087,14.0,168.74845367462308,23.0,store_item_demand,LSTM,store_3_item_30,2
886.2733882285476,965.3475516673265,1851.620939895874,0.4642857142857143,31.652621008162413,15.0,193.0695103334653,23.0,store_item_demand,LSTM,store_3_item_30,3
1072.0042761499715,847.6440986071348,1919.6483747571062,0.5,38.285867005356124,14.0,169.52881972142694,24.0,store_item_demand,LSTM,store_3_item_30,4
929.2090327817729,1403.4781890616746,2332.6872218434473,0.3928571428571429,33.18603688506332,17.0,280.6956378123349,22.0,store_item_demand,LSTM,store_3_item_30,5
1040.589667390573,993.5010237065878,2034.0906910971607,0.5357142857142857,37.16391669252046,13.0,198.70020474131758,22.0,store_item_demand,LSTM,store_3_item_30,6
1202.0765378377878,464.84285790518925,1666.919395742977,0.6428571428571428,42.93130492277813,10.0,92.96857158103785,22.0,store_item_demand,LSTM,store_3_item_30,7
1157.2975456298298,784.7603575908702,1942.0579032207,0.4642857142857143,41.33205520106535,15.0,156.95207151817408,23.0,store_item_demand,LSTM,store_3_item_30,8
1122.6139926896883,1568.4661543765621,2691.0801470662504,0.4642857142857143,40.09335688177458,15.0,313.6932308753124,21.0,store_item_demand,LSTM,store_3_item_31,1
1287.6648671407636,1429.5332454329546,2717.1981125737184,0.5,45.98803096931299,14.0,285.9066490865909,24.0,store_item_demand,LSTM,store_3_item_31,2
1357.3020380877183,1442.2292472758468,2799.531285363565,0.4285714285714286,48.47507278884708,16.0,288.4458494551693,24.0,store_item_demand,LSTM,store_3_item_31,3
1484.8264882247622,1180.923722662263,2665.750210887025,0.5,53.02951743659865,14.0,236.18474453245256,24.0,store_item_demand,LSTM,store_3_item_31,4
1436.4947390264444,2167.754807581858,3604.249546608303,0.3571428571428571,51.30338353665873,18.0,433.5509615163716,24.0,store_item_demand,LSTM,store_3_item_31,5
1388.1486504166583,2206.2925627077043,3594.4412131243625,0.4285714285714286,49.576737514880655,16.0,441.2585125415409,22.0,store_item_demand,LSTM,store_3_item_31,6
1533.1270056939502,1529.2491922017944,3062.3761978957446,0.5357142857142857,54.75453591764108,13.0,305.8498384403589,24.0,store_item_demand,LSTM,store_3_item_31,7
1778.0756852638306,1240.5264060728537,3018.602091336684,0.6071428571428572,63.502703045136805,11.0,248.1052812145707,25.0,store_item_demand,LSTM,store_3_item_31,8
840.7573000426088,1228.1205391834246,2068.8778392260333,0.5,30.027046430093172,14.0,245.62410783668497,22.0,store_item_demand,LSTM,store_3_item_32,1
983.3180171613791,1030.451953188308,2013.769970349687,0.5357142857142857,35.118500612906395,13.0,206.09039063766159,24.0,store_item_demand,LSTM,store_3_item_32,2
1072.5061514917234,856.5223292953665,1929.0284807870898,0.6071428571428572,38.303791124704404,11.0,171.30446585907328,24.0,store_item_demand,LSTM,store_3_item_32,3
1236.9969084674415,930.5377317724716,2167.534640239913,0.5357142857142857,44.178461016694335,13.0,186.10754635449433,23.0,store_item_demand,LSTM,store_3_item_32,4
1047.861529820292,1457.233426915694,2505.0949567359858,0.4285714285714286,37.423626065010424,16.0,291.4466853831388,24.0,store_item_demand,LSTM,store_3_item_32,5
1153.4191682808066,1222.8791605641832,2376.2983288449896,0.4285714285714286,41.19354172431452,16.0,244.57583211283668,24.0,store_item_demand,LSTM,store_3_item_32,6
1262.3941901116784,790.3259914657498,2052.7201815774283,0.6071428571428572,45.0855067897028,11.0,158.06519829314993,25.0,store_item_demand,LSTM,store_3_item_32,7
1187.0634420737783,722.7685757956368,1909.8320178694153,0.5,42.395122931206366,14.0,144.55371515912736,23.0,store_item_demand,LSTM,store_3_item_32,8
1204.272469677011,2108.256548126307,3312.529017803318,0.3928571428571429,43.00973105989325,17.0,421.6513096252614,22.0,store_item_demand,LSTM,store_3_item_33,1
1915.8355219606335,824.6623568775493,2740.4978788381827,0.75,68.42269721287977,7.0,164.93247137550986,24.0,store_item_demand,LSTM,store_3_item_33,2
1785.0909364342624,912.2647629603523,2697.355699394615,0.6071428571428572,63.753247729795085,11.0,182.45295259207046,23.0,store_item_demand,LSTM,store_3_item_33,3
1832.2545498524632,1232.6496918603088,3064.904241712772,0.4642857142857143,65.43766249473083,15.0,246.5299383720618,23.0,store_item_demand,LSTM,store_3_item_33,4
1599.8472866984912,2452.700491279689,4052.54777797818,0.4285714285714286,57.13740309637468,16.0,490.5400982559378,23.0,store_item_demand,LSTM,store_3_item_33,5
1669.803182485634,2330.1043467544587,3999.9075292400926,0.3571428571428571,59.635827945915494,18.0,466.02086935089176,23.0,store_item_demand,LSTM,store_3_item_33,6
1704.4739132727718,2316.54196946729,4021.015882740062,0.3928571428571429,60.87406833117042,17.0,463.30839389345795,23.0,store_item_demand,LSTM,store_3_item_33,7
2021.7327649212639,1869.9120613627038,3891.6448262839676,0.5,72.20474160433085,14.0,373.9824122725407,23.0,store_item_demand,LSTM,store_3_item_33,8
426.05767833822944,808.9274002185505,1234.9850785567799,0.3214285714285714,15.216345654936765,19.0,161.78548004371012,21.0,store_item_demand,LSTM,store_3_item_34,1
473.77407127821556,817.050334390935,1290.8244056691506,0.5,16.920502545650557,14.0,163.41006687818697,23.0,store_item_demand,LSTM,store_3_item_34,2
562.8470355263617,717.2176526127826,1280.0646881391442,0.5357142857142857,20.101679840227202,13.0,143.4435305225565,22.0,store_item_demand,LSTM,store_3_item_34,3
687.5676054093949,576.8391911463798,1264.4067965557747,0.5,24.55598590747839,14.0,115.36783822927595,24.0,store_item_demand,LSTM,store_3_item_34,4
666.9539264639343,687.0047495962225,1353.958676060157,0.4285714285714286,23.819783087997653,16.0,137.40094991924448,23.0,store_item_demand,LSTM,store_3_item_34,5
750.4547318258706,530.5785912988197,1281.0333231246902,0.4285714285714286,26.801954708066805,16.0,106.11571825976392,23.0,store_item_demand,LSTM,store_3_item_34,6
730.1951374963197,553.9508827535991,1284.1460202499188,0.6071428571428572,26.078397767725704,11.0,110.79017655071982,24.0,store_item_demand,LSTM,store_3_item_34,7
781.1208198417389,404.65396366481514,1185.774783506554,0.7857142857142857,27.89717213720496,6.0,80.93079273296303,26.0,store_item_demand,LSTM,store_3_item_34,8
1372.9355363250297,1666.6422151467323,3039.577751471762,0.3928571428571429,49.033412011608206,17.0,333.3284430293464,22.0,store_item_demand,LSTM,store_3_item_35,1
1566.3045047654714,1459.0471484987984,3025.3516532642698,0.4642857142857143,55.939446598766835,15.0,291.8094296997597,22.0,store_item_demand,LSTM,store_3_item_35,2
1429.2545888869904,1600.5109576752568,3029.7655465622474,0.4642857142857143,51.044806745963946,15.0,320.10219153505136,23.0,store_item_demand,LSTM,store_3_item_35,3
1808.1292121846072,1135.3338819359233,2943.4630941205305,0.5714285714285714,64.5760432923074,12.0,227.06677638718463,24.0,store_item_demand,LSTM,store_3_item_35,4
1963.0030562585387,1801.0599594898035,3764.063015748342,0.5,70.10725200923352,14.0,360.21199189796073,25.0,store_item_demand,LSTM,store_3_item_35,5
1566.1648508194235,1904.3108183281663,3470.4756691475895,0.4285714285714286,55.934458957836554,16.0,380.86216366563326,22.0,store_item_demand,LSTM,store_3_item_35,6
1697.3535176370196,1534.8811889084714,3232.234706545491,0.4285714285714286,60.61976848703642,16.0,306.9762377816943,24.0,store_item_demand,LSTM,store_3_item_35,7
1893.1178590758352,1411.8227540215958,3304.940613097431,0.5,67.61135210985125,14.0,282.36455080431915,23.0,store_item_demand,LSTM,store_3_item_35,8
1535.6703169292812,1977.258745235904,3512.9290621651853,0.4285714285714286,54.84536846176004,16.0,395.4517490471808,22.0,store_item_demand,LSTM,store_3_item_36,1
1724.2048965734452,2023.9655884225112,3748.1704849959565,0.3928571428571429,61.578746306194475,17.0,404.79311768450225,24.0,store_item_demand,LSTM,store_3_item_36,2
1540.2210908705697,2356.188785078857,3896.409875949427,0.4642857142857143,55.00789610252035,15.0,471.2377570157714,23.0,store_item_demand,LSTM,store_3_item_36,3
1936.1842345442572,1722.0042477981192,3658.188482342376,0.4285714285714286,69.14943694800918,16.0,344.4008495596238,24.0,store_item_demand,LSTM,store_3_item_36,4
1920.5466286514106,2534.9895982823828,4455.536226933793,0.3571428571428571,68.59095102326467,18.0,506.9979196564766,24.0,store_item_demand,LSTM,store_3_item_36,5
1819.029430445306,2699.1444764035755,4518.173906848881,0.3928571428571429,64.96533680161807,17.0,539.828895280715,22.0,store_item_demand,LSTM,store_3_item_36,6
2308.229505787284,1641.5966658345114,3949.8261716217953,0.4285714285714286,82.43676806383156,16.0,328.3193331669023,24.0,store_item_demand,LSTM,store_3_item_36,7
2107.5333269583066,1751.106183858048,3858.6395108163547,0.5,75.26904739136809,14.0,350.2212367716096,24.0,store_item_demand,LSTM,store_3_item_36,8
599.3979048821824,680.5188322460364,1279.9167371282188,0.4642857142857143,21.407068031506515,15.0,136.10376644920726,22.0,store_item_demand,LSTM,store_3_item_37,1
647.5119375805419,634.5827857942675,1282.0947233748093,0.4642857142857143,23.12542634216221,15.0,126.9165571588535,23.0,store_item_demand,LSTM,store_3_item_37,2
741.6558469554748,450.6927542973679,1192.3486012528426,0.6071428571428572,26.487708819838385,11.0,90.13855085947358,22.0,store_item_demand,LSTM,store_3_item_37,3
869.9071875798381,577.2361765419043,1447.1433641217425,0.5714285714285714,31.068113842137077,12.0,115.44723530838087,24.0,store_item_demand,LSTM,store_3_item_37,4
742.803431862329,944.7142855549928,1687.5177174173218,0.3928571428571429,26.52869399508318,17.0,188.9428571109986,24.0,store_item_demand,LSTM,store_3_item_37,5
749.0911176594734,772.790735500095,1521.8818531595684,0.3214285714285714,26.75325420212405,19.0,154.55814710001897,22.0,store_item_demand,LSTM,store_3_item_37,6
850.271227241273,674.9318260686548,1525.2030533099278,0.5714285714285714,30.36682954433118,12.0,134.98636521373095,23.0,store_item_demand,LSTM,store_3_item_37,7
871.3906884353923,498.38370381271034,1369.7743922481027,0.7142857142857143,31.12109601554973,8.0,99.67674076254207,22.0,store_item_demand,LSTM,store_3_item_37,8
1604.9975735145442,2033.797284439334,3638.794857953878,0.5,57.32134191123372,14.0,406.7594568878668,21.0,store_item_demand,LSTM,store_3_item_38,1
2047.2120906693904,1476.1953168763578,3523.4074075457484,0.4642857142857143,73.1147175239068,15.0,295.2390633752716,24.0,store_item_demand,LSTM,store_3_item_38,2
1857.3670585613777,1688.8999799953926,3546.2670385567703,0.4642857142857143,66.33453780576349,15.0,337.77999599907855,22.0,store_item_demand,LSTM,store_3_item_38,3
2293.697873257609,1458.582538784776,3752.2804120423853,0.4642857142857143,81.91778118777175,15.0,291.71650775695525,25.0,store_item_demand,LSTM,store_3_item_38,4
1894.8279540121096,2537.757340681294,4432.585294693404,0.3928571428571429,67.67242692900392,17.0,507.5514681362588,24.0,store_item_demand,LSTM,store_3_item_38,5
2115.693618112209,2302.8491787712237,4418.542796883433,0.4642857142857143,75.56048636115032,15.0,460.56983575424465,24.0,store_item_demand,LSTM,store_3_item_38,6
2195.926417642907,1739.2635422241965,3935.1899598671034,0.4642857142857143,78.42594348724667,15.0,347.8527084448393,23.0,store_item_demand,LSTM,store_3_item_38,7
2063.7366983607103,2358.9125422608404,4422.649240621551,0.5,73.70488208431108,14.0,471.78250845216803,23.0,store_item_demand,LSTM,store_3_item_38,8
854.4517013480659,1190.6541121952355,2045.1058135433013,0.6071428571428572,30.516132191002352,11.0,238.1308224390471,22.0,store_item_demand,LSTM,store_3_item_39,1
1061.1788800046515,951.4707474356812,2012.6496274403328,0.5714285714285714,37.899245714451844,12.0,190.29414948713628,24.0,store_item_demand,LSTM,store_3_item_39,2
