dataset,series_id,origin_id,origin_date,forecast_date,actual,forecast,model
store_item_demand,S01_I01,1,2016-03-01,2016-03-04,17.0,12.278759252261995,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-05,17.0,11.843106778302165,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-06,22.0,11.407454304342338,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-07,17.0,10.971801830382509,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-08,9.0,10.53614935642268,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-09,18.0,10.100496882462853,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-10,15.0,9.664844408503022,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-11,22.0,9.229191934543197,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-12,17.0,8.793539460583364,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-13,23.0,8.357886986623537,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-14,13.0,7.922234512663708,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-15,11.0,7.486582038703879,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-16,23.0,7.050929564744051,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-17,19.0,6.615277090784222,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-18,21.0,6.179624616824393,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-19,25.0,5.743972142864564,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-20,25.0,5.308319668904735,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-21,22.0,4.872667194944908,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-22,17.0,4.437014720985079,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-23,19.0,4.00136224702525,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-24,18.0,3.565709773065421,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-25,27.0,3.1300572991055926,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-26,22.0,2.694404825145764,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-27,28.0,2.258752351185935,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-28,16.0,1.823099877226108,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-01,57.0,39.07139237107548,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-02,45.0,38.48921603201965,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-03,58.0,37.90703969296382,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-04,61.0,37.32486335390799,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-05,71.0,36.742687014852166,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-06,66.0,36.16051067579634,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-07,44.0,35.57833433674051,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-08,35.0,34.99615799768468,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-09,54.0,34.413981658628856,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-10,42.0,33.83180531957303,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-11,44.0,33.2496289805172,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-12,61.0,32.667452641461374,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-13,59.0,32.085276302405546,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-14,43.0,31.50309996334972,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-15,44.0,30.92092362429389,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-16,46.0,30.338747285238068,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-17,54.0,29.75657094618224,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-18,62.0,29.174394607126413,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-19,53.0,28.592218268070585,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-20,63.0,28.01004192901476,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-21,39.0,27.42786558995893,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-22,52.0,26.845689250903103,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-23,49.0,26.26351291184728,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-24,54.0,25.68133657279145,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-25,61.0,25.099160233735624,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-26,53.0,24.5169838946798,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-27,66.0,23.93480755562397,DES
store_item_demand,S01_I02,1,2016-03-01,2016-03-28,39.0,23.352631216568145,DES
store_item_demand,S01_I01,1,2016-03-01,2016-03-01,16.0,12.731572618285416,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-02,17.0,12.97419372107872,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-03,20.0,9.797182985517509,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-04,17.0,10.746505530870918,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-05,17.0,13.072357320454802,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-06,22.0,13.966287503865832,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-07,17.0,8.809948771870289,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-08,9.0,10.821900036164063,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-09,18.0,11.064521138957367,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-10,15.0,7.887510403396156,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-11,22.0,8.836832948749565,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-12,17.0,11.162684738333448,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-13,23.0,12.05661492174448,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-14,13.0,6.900276189748935,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-15,11.0,8.912227454042709,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-16,23.0,9.154848556836017,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-17,19.0,5.977837821274802,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-18,21.0,6.927160366628211,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-19,25.0,9.253012156212096,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-20,25.0,10.146942339623129,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-21,22.0,4.990603607627582,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-22,17.0,7.002554871921356,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-23,19.0,7.245175974714661,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-24,18.0,4.0681652391534495,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-25,27.0,5.017487784506859,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-26,22.0,7.343339574090742,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-27,28.0,8.237269757501773,TES
store_item_demand,S01_I01,1,2016-03-01,2016-03-28,16.0,3.080931025506229,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-01,57.0,34.76299824043062,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-02,45.0,32.882054219135895,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-03,58.0,41.52840175465034,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-04,61.0,36.12084869808217,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-05,71.0,36.4427054899125,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-06,66.0,39.18818329939782,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-07,44.0,28.45664660341757,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-08,35.0,29.983235116782723,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-09,54.0,28.102291095487995,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-10,42.0,36.74863863100244,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-11,44.0,31.34108557443428,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-12,61.0,31.66294236626461,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-13,59.0,34.40842017574993,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-14,43.0,23.676883479769685,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-15,44.0,25.203471993134837,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-16,46.0,23.322527971840103,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-17,54.0,31.968875507354557,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-18,62.0,26.561322450786385,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-19,53.0,26.883179242616716,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-20,63.0,29.628657052102035,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-21,39.0,18.89712035612179,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-22,52.0,20.42370886948694,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-23,49.0,18.542764848192213,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-24,54.0,27.189112383706657,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-25,61.0,21.78155932713849,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-26,53.0,22.10341611896882,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-27,66.0,24.848893928454142,TES
store_item_demand,S01_I02,1,2016-03-01,2016-03-28,39.0,14.1173572324739,TES
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-01,2.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-03,1.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-04,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-07,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-08,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-11,2.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-14,1.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-15,2.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-16,1.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-21,1.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.2318715496666822,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-01,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-03,3.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-04,1.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-07,1.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-08,1.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-11,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-14,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-15,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-16,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-21,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.16179963822976,CROSTON
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.16179963822976,CROSTON
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-01,2.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-03,1.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-04,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-07,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-08,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-11,2.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-14,1.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-15,2.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-16,1.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-21,1.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.2821263576302678,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.2821263576302678,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-01,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-03,3.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-04,1.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-07,1.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-08,1.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-11,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-14,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-15,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-16,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-21,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.0669082850238524,SBA
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.0669082850238524,SBA
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-01,2.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-02,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-03,1.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-04,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-05,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-06,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-07,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-08,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-09,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-10,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-11,2.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-12,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-13,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-14,1.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-15,2.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-16,1.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-17,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-18,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-19,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-20,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-21,1.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-22,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-23,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-24,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-25,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-26,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-27,0.0,0.7314377793868704,TSB
m5,FOODS_1_098_CA_3_evaluation,1,2016-03-01,2016-03-28,0.0,0.7314377793868704,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-01,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-02,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-03,3.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-04,1.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-05,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-06,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-07,1.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-08,1.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-09,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-10,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-11,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-12,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-13,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-14,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-15,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-16,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-17,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-18,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-19,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-20,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-21,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-22,0.0,3.5743798279810445e-05,TSB
m5,FOODS_1_133_TX_3_evaluation,1,2016-03-01,2016-03-23,0.0,3.5743798279810445e-05,TSB
